Training on 285 samples. Training 30000 steps.
2019-07-21 21:23:47 step:24700 loss:0.3086 l_f:0.1877 loss_0:0.2972 loss_1:0.4407 
2019-07-21 21:24:15 step:24720 loss:0.1976 l_f:0.1378 loss_0:0.1828 loss_1:0.2722 
2019-07-21 21:24:43 step:24740 loss:0.2585 l_f:0.1641 loss_0:0.2322 loss_1:0.3793 
2019-07-21 21:25:10 step:24760 loss:0.2518 l_f:0.1554 loss_0:0.2041 loss_1:0.3960 
2019-07-21 21:25:39 step:24780 loss:0.2194 l_f:0.1434 loss_0:0.1854 loss_1:0.3294 
2019-07-21 21:26:06 step:24800 loss:0.5761 l_f:0.5298 loss_0:0.6338 loss_1:0.5649 
2019-07-21 21:26:34 step:24820 loss:0.2048 l_f:0.1295 loss_0:0.1728 loss_1:0.3120 
2019-07-21 21:27:01 step:24840 loss:0.1780 l_f:0.1327 loss_0:0.1742 loss_1:0.2270 
2019-07-21 21:27:29 step:24860 loss:0.1606 l_f:0.0933 loss_0:0.1406 loss_1:0.2478 
2019-07-21 21:27:56 step:24880 loss:0.2338 l_f:0.1625 loss_0:0.2210 loss_1:0.3178 
2019-07-21 21:28:24 step:24900 loss:0.2095 l_f:0.1308 loss_0:0.1831 loss_1:0.3145 
2019-07-21 21:28:51 step:24920 loss:0.2243 l_f:0.1615 loss_0:0.1857 loss_1:0.3256 
2019-07-21 21:29:19 step:24940 loss:0.2743 l_f:0.1964 loss_0:0.2687 loss_1:0.3578 
2019-07-21 21:29:46 step:24960 loss:0.2870 l_f:0.2370 loss_0:0.2598 loss_1:0.3643 
2019-07-21 21:30:14 step:24980 loss:0.1979 l_f:0.1374 loss_0:0.1795 loss_1:0.2768 
2019-07-21 21:30:42 step:25000 loss:0.1938 l_f:0.1192 loss_0:0.1949 loss_1:0.2674 
2019-07-21 21:31:10 step:25020 loss:0.2182 l_f:0.1193 loss_0:0.1539 loss_1:0.3814 
2019-07-21 21:31:37 step:25040 loss:0.4694 l_f:0.4284 loss_0:0.5168 loss_1:0.4628 
2019-07-21 21:32:04 step:25060 loss:0.1517 l_f:0.1087 loss_0:0.1491 loss_1:0.1975 
2019-07-21 21:32:32 step:25080 loss:0.2294 l_f:0.1659 loss_0:0.2232 loss_1:0.2991 
2019-07-21 21:32:59 step:25100 loss:0.1493 l_f:0.1207 loss_0:0.1406 loss_1:0.1865 
2019-07-21 21:33:27 step:25120 loss:0.2501 l_f:0.1450 loss_0:0.2032 loss_1:0.4021 
2019-07-21 21:33:54 step:25140 loss:0.1466 l_f:0.1047 loss_0:0.1404 loss_1:0.1947 
2019-07-21 21:34:22 step:25160 loss:0.1988 l_f:0.1241 loss_0:0.1625 loss_1:0.3096 
2019-07-21 21:34:50 step:25180 loss:0.1476 l_f:0.0841 loss_0:0.1406 loss_1:0.2181 
2019-07-21 21:35:18 step:25200 loss:0.2317 l_f:0.1620 loss_0:0.2437 loss_1:0.2895 
2019-07-21 21:35:46 step:25220 loss:0.4256 l_f:0.2820 loss_0:0.3444 loss_1:0.6504 
2019-07-21 21:36:14 step:25240 loss:0.4750 l_f:0.4459 loss_0:0.4977 loss_1:0.4815 
2019-07-21 21:36:42 step:25260 loss:0.2734 l_f:0.1911 loss_0:0.2051 loss_1:0.4240 
2019-07-21 21:37:09 step:25280 loss:0.2728 l_f:0.2115 loss_0:0.2405 loss_1:0.3664 
2019-07-21 21:37:36 step:25300 loss:0.2522 l_f:0.1995 loss_0:0.2428 loss_1:0.3143 
2019-07-21 21:38:04 step:25320 loss:0.2718 l_f:0.1706 loss_0:0.2439 loss_1:0.4007 
2019-07-21 21:38:32 step:25340 loss:0.2561 l_f:0.1609 loss_0:0.2486 loss_1:0.3587 
2019-07-21 21:38:59 step:25360 loss:0.5870 l_f:0.5727 loss_0:0.6173 loss_1:0.5709 
2019-07-21 21:39:27 step:25380 loss:0.1755 l_f:0.1376 loss_0:0.1689 loss_1:0.2200 
2019-07-21 21:39:54 step:25400 loss:0.1944 l_f:0.1201 loss_0:0.1531 loss_1:0.3099 
2019-07-21 21:40:22 step:25420 loss:0.2462 l_f:0.1857 loss_0:0.3162 loss_1:0.2368 
2019-07-21 21:40:50 step:25440 loss:0.1945 l_f:0.0934 loss_0:0.1621 loss_1:0.3279 
2019-07-21 21:41:18 step:25460 loss:0.2784 l_f:0.1819 loss_0:0.1980 loss_1:0.4553 
2019-07-21 21:41:45 step:25480 loss:0.1485 l_f:0.1181 loss_0:0.1391 loss_1:0.1883 
2019-07-21 21:42:13 step:25500 loss:0.2997 l_f:0.2250 loss_0:0.2707 loss_1:0.4034 
2019-07-21 21:42:41 step:25520 loss:0.3064 l_f:0.2114 loss_0:0.2618 loss_1:0.4459 
2019-07-21 21:43:09 step:25540 loss:0.1328 l_f:0.0764 loss_0:0.1003 loss_1:0.2217 
2019-07-21 21:43:38 step:25560 loss:0.4844 l_f:0.4537 loss_0:0.5147 loss_1:0.4850 
2019-07-21 21:44:05 step:25580 loss:0.2441 l_f:0.1611 loss_0:0.1782 loss_1:0.3929 
2019-07-21 21:44:33 step:25600 loss:0.1711 l_f:0.1035 loss_0:0.1658 loss_1:0.2438 
2019-07-21 21:45:01 step:25620 loss:0.2048 l_f:0.1290 loss_0:0.1948 loss_1:0.2905 
2019-07-21 21:45:29 step:25640 loss:0.1131 l_f:0.0794 loss_0:0.1101 loss_1:0.1498 
2019-07-21 21:45:57 step:25660 loss:0.3135 l_f:0.2317 loss_0:0.3074 loss_1:0.4014 
2019-07-21 21:46:25 step:25680 loss:0.2233 l_f:0.1192 loss_0:0.1409 loss_1:0.4099 
2019-07-21 21:46:52 step:25700 loss:0.2956 l_f:0.1801 loss_0:0.2769 loss_1:0.4299 
2019-07-21 21:47:19 step:25720 loss:0.2308 l_f:0.1731 loss_0:0.2638 loss_1:0.2555 
2019-07-21 21:47:47 step:25740 loss:0.3094 l_f:0.2348 loss_0:0.2778 loss_1:0.4156 
2019-07-21 21:48:15 step:25760 loss:0.1637 l_f:0.0823 loss_0:0.1452 loss_1:0.2635 
2019-07-21 21:48:42 step:25780 loss:0.1970 l_f:0.1262 loss_0:0.1640 loss_1:0.3009 
2019-07-21 21:49:10 step:25800 loss:0.3374 l_f:0.2690 loss_0:0.3045 loss_1:0.4388 
2019-07-21 21:49:38 step:25820 loss:0.4486 l_f:0.4280 loss_0:0.4475 loss_1:0.4704 
2019-07-21 21:50:06 step:25840 loss:0.2316 l_f:0.1675 loss_0:0.2120 loss_1:0.3152 
2019-07-21 21:50:33 step:25860 loss:0.2793 l_f:0.2223 loss_0:0.2715 loss_1:0.3442 
2019-07-21 21:51:01 step:25880 loss:0.3546 l_f:0.3035 loss_0:0.3471 loss_1:0.4132 
2019-07-21 21:51:28 step:25900 loss:0.1758 l_f:0.1384 loss_0:0.1847 loss_1:0.2044 
2019-07-21 21:51:56 step:25920 loss:0.1565 l_f:0.1021 loss_0:0.1451 loss_1:0.2224 
2019-07-21 21:52:24 step:25940 loss:0.4636 l_f:0.4340 loss_0:0.4819 loss_1:0.4748 
2019-07-21 21:52:52 step:25960 loss:0.1557 l_f:0.1099 loss_0:0.1715 loss_1:0.1856 
2019-07-21 21:53:19 step:25980 loss:0.3317 l_f:0.2580 loss_0:0.3558 loss_1:0.3812 
2019-07-21 21:53:47 step:26000 loss:0.1982 l_f:0.1298 loss_0:0.2025 loss_1:0.2622 
2019-07-21 21:54:14 step:26020 loss:0.1774 l_f:0.1028 loss_0:0.1800 loss_1:0.2493 
2019-07-21 21:54:42 step:26040 loss:0.1656 l_f:0.1087 loss_0:0.1288 loss_1:0.2594 
2019-07-21 21:55:09 step:26060 loss:0.1620 l_f:0.0828 loss_0:0.1304 loss_1:0.2730 
2019-07-21 21:55:36 step:26080 loss:0.1409 l_f:0.0774 loss_0:0.1315 loss_1:0.2138 
2019-07-21 21:56:04 step:26100 loss:0.2385 l_f:0.1519 loss_0:0.2093 loss_1:0.3542 
2019-07-21 21:56:32 step:26120 loss:0.2727 l_f:0.1445 loss_0:0.2298 loss_1:0.4438 
2019-07-21 21:56:59 step:26140 loss:0.4167 l_f:0.3892 loss_0:0.4492 loss_1:0.4118 
2019-07-21 21:57:27 step:26160 loss:0.3434 l_f:0.2387 loss_0:0.3628 loss_1:0.4288 
2019-07-21 21:57:55 step:26180 loss:0.2072 l_f:0.1699 loss_0:0.1960 loss_1:0.2556 
2019-07-21 21:58:23 step:26200 loss:0.2983 l_f:0.2261 loss_0:0.2649 loss_1:0.4038 
2019-07-21 21:58:50 step:26220 loss:0.2823 l_f:0.1662 loss_0:0.2671 loss_1:0.4134 
2019-07-21 21:59:17 step:26240 loss:0.1423 l_f:0.0740 loss_0:0.1327 loss_1:0.2203 
2019-07-21 21:59:45 step:26260 loss:0.2533 l_f:0.1433 loss_0:0.2048 loss_1:0.4117 
2019-07-21 22:00:13 step:26280 loss:0.2779 l_f:0.1689 loss_0:0.3047 loss_1:0.3600 
2019-07-21 22:00:40 step:26300 loss:0.1866 l_f:0.1218 loss_0:0.1690 loss_1:0.2690 
2019-07-21 22:01:08 step:26320 loss:0.2565 l_f:0.2215 loss_0:0.2104 loss_1:0.3377 
2019-07-21 22:01:36 step:26340 loss:0.1657 l_f:0.1122 loss_0:0.1636 loss_1:0.2212 
2019-07-21 22:02:03 step:26360 loss:0.2013 l_f:0.1423 loss_0:0.1756 loss_1:0.2861 
2019-07-21 22:02:31 step:26380 loss:0.2629 l_f:0.1835 loss_0:0.2493 loss_1:0.3560 
2019-07-21 22:02:59 step:26400 loss:0.2073 l_f:0.1329 loss_0:0.2306 loss_1:0.2584 
2019-07-21 22:03:26 step:26420 loss:0.2233 l_f:0.1386 loss_0:0.1778 loss_1:0.3534 
2019-07-21 22:03:54 step:26440 loss:0.4434 l_f:0.4313 loss_0:0.4598 loss_1:0.4390 
2019-07-21 22:04:22 step:26460 loss:0.3549 l_f:0.2772 loss_0:0.3659 loss_1:0.4215 
2019-07-21 22:04:49 step:26480 loss:0.1247 l_f:0.0728 loss_0:0.1062 loss_1:0.1951 
2019-07-21 22:05:16 step:26500 loss:0.3458 l_f:0.2492 loss_0:0.3818 loss_1:0.4063 
2019-07-21 22:05:44 step:26520 loss:0.1635 l_f:0.1078 loss_0:0.1409 loss_1:0.2417 
2019-07-21 22:06:11 step:26540 loss:0.3532 l_f:0.2952 loss_0:0.3504 loss_1:0.4140 
2019-07-21 22:06:39 step:26560 loss:0.1661 l_f:0.1113 loss_0:0.1687 loss_1:0.2183 
2019-07-21 22:07:06 step:26580 loss:0.2732 l_f:0.2182 loss_0:0.2709 loss_1:0.3304 
2019-07-21 22:07:33 step:26600 loss:0.1974 l_f:0.1377 loss_0:0.1778 loss_1:0.2766 
2019-07-21 22:08:00 step:26620 loss:0.1902 l_f:0.1223 loss_0:0.1468 loss_1:0.3015 
2019-07-21 22:08:28 step:26640 loss:0.2604 l_f:0.1718 loss_0:0.2196 loss_1:0.3896 
2019-07-21 22:08:56 step:26660 loss:0.4444 l_f:0.4363 loss_0:0.4448 loss_1:0.4521 
2019-07-21 22:09:23 step:26680 loss:0.2184 l_f:0.1392 loss_0:0.1799 loss_1:0.3362 
2019-07-21 22:09:51 step:26700 loss:0.1544 l_f:0.0833 loss_0:0.1340 loss_1:0.2460 
2019-07-21 22:10:19 step:26720 loss:0.2281 l_f:0.1785 loss_0:0.2141 loss_1:0.2917 
2019-07-21 22:10:46 step:26740 loss:0.2991 l_f:0.2030 loss_0:0.2635 loss_1:0.4308 
2019-07-21 22:11:14 step:26760 loss:0.1666 l_f:0.1067 loss_0:0.1428 loss_1:0.2503 
2019-07-21 22:11:41 step:26780 loss:0.2644 l_f:0.1766 loss_0:0.2238 loss_1:0.3927 
2019-07-21 22:12:09 step:26800 loss:0.2487 l_f:0.1897 loss_0:0.2192 loss_1:0.3371 
2019-07-21 22:12:37 step:26820 loss:0.1312 l_f:0.0943 loss_0:0.1385 loss_1:0.1610 
2019-07-21 22:13:05 step:26840 loss:0.4496 l_f:0.4196 loss_0:0.4693 loss_1:0.4601 
2019-07-21 22:13:32 step:26860 loss:0.1885 l_f:0.1118 loss_0:0.1725 loss_1:0.2813 
2019-07-21 22:14:00 step:26880 loss:0.1280 l_f:0.0839 loss_0:0.1438 loss_1:0.1562 
2019-07-21 22:14:28 step:26900 loss:0.1958 l_f:0.1210 loss_0:0.1657 loss_1:0.3006 
2019-07-21 22:14:56 step:26920 loss:0.1499 l_f:0.1022 loss_0:0.1364 loss_1:0.2112 
2019-07-21 22:15:24 step:26940 loss:0.1352 l_f:0.0974 loss_0:0.1491 loss_1:0.1590 
2019-07-21 22:15:51 step:26960 loss:0.2412 l_f:0.1494 loss_0:0.2406 loss_1:0.3337 
2019-07-21 22:16:18 step:26980 loss:0.1337 l_f:0.0868 loss_0:0.1335 loss_1:0.1807 
2019-07-21 22:16:46 step:27000 loss:0.4313 l_f:0.4111 loss_0:0.4505 loss_1:0.4324 
2019-07-21 22:17:14 step:27020 loss:0.1350 l_f:0.0969 loss_0:0.1201 loss_1:0.1879 
2019-07-21 22:17:42 step:27040 loss:0.2619 l_f:0.2316 loss_0:0.2699 loss_1:0.2843 
2019-07-21 22:18:10 step:27060 loss:0.1856 l_f:0.1497 loss_0:0.1850 loss_1:0.2220 
2019-07-21 22:18:37 step:27080 loss:0.1258 l_f:0.0900 loss_0:0.1414 loss_1:0.1461 
2019-07-21 22:19:05 step:27100 loss:0.1549 l_f:0.0745 loss_0:0.1387 loss_1:0.2516 
2019-07-21 22:19:32 step:27120 loss:0.2592 l_f:0.1573 loss_0:0.1723 loss_1:0.4481 
2019-07-21 22:20:00 step:27140 loss:0.1945 l_f:0.1252 loss_0:0.1838 loss_1:0.2747 
2019-07-21 22:20:27 step:27160 loss:0.1952 l_f:0.1545 loss_0:0.1760 loss_1:0.2552 
2019-07-21 22:20:55 step:27180 loss:0.4008 l_f:0.3288 loss_0:0.4424 loss_1:0.4312 
2019-07-21 22:21:22 step:27200 loss:0.5455 l_f:0.5140 loss_0:0.5719 loss_1:0.5506 
2019-07-21 22:21:51 step:27220 loss:0.1766 l_f:0.1254 loss_0:0.1677 loss_1:0.2369 
2019-07-21 22:22:18 step:27240 loss:0.4395 l_f:0.4224 loss_0:0.4569 loss_1:0.4392 
2019-07-21 22:22:45 step:27260 loss:0.1765 l_f:0.1147 loss_0:0.1637 loss_1:0.2512 
2019-07-21 22:23:13 step:27280 loss:0.2710 l_f:0.2170 loss_0:0.3072 loss_1:0.2886 
2019-07-21 22:23:41 step:27300 loss:0.1835 l_f:0.1479 loss_0:0.1744 loss_1:0.2282 
2019-07-21 22:24:09 step:27320 loss:0.1583 l_f:0.1058 loss_0:0.1589 loss_1:0.2102 
2019-07-21 22:24:37 step:27340 loss:0.2603 l_f:0.2123 loss_0:0.2584 loss_1:0.3102 
2019-07-21 22:25:04 step:27360 loss:0.1209 l_f:0.0726 loss_0:0.1298 loss_1:0.1602 
2019-07-21 22:25:32 step:27380 loss:0.1452 l_f:0.1004 loss_0:0.1626 loss_1:0.1727 
2019-07-21 22:26:00 step:27400 loss:0.1783 l_f:0.1227 loss_0:0.1952 loss_1:0.2170 
2019-07-21 22:26:28 step:27420 loss:0.1920 l_f:0.1381 loss_0:0.2031 loss_1:0.2348 
2019-07-21 22:26:56 step:27440 loss:0.3144 l_f:0.2451 loss_0:0.3040 loss_1:0.3941 
2019-07-21 22:27:24 step:27460 loss:0.4899 l_f:0.4433 loss_0:0.5465 loss_1:0.4799 
2019-07-21 22:27:51 step:27480 loss:0.1926 l_f:0.1202 loss_0:0.1415 loss_1:0.3163 
2019-07-21 22:28:19 step:27500 loss:0.4442 l_f:0.4207 loss_0:0.4538 loss_1:0.4580 
2019-07-21 22:28:47 step:27520 loss:0.2359 l_f:0.1599 loss_0:0.2080 loss_1:0.3398 
2019-07-21 22:29:14 step:27540 loss:0.3153 l_f:0.2253 loss_0:0.3620 loss_1:0.3587 
2019-07-21 22:29:41 step:27560 loss:0.4741 l_f:0.4475 loss_0:0.4986 loss_1:0.4761 
2019-07-21 22:30:09 step:27580 loss:0.1469 l_f:0.0674 loss_0:0.1362 loss_1:0.2371 
2019-07-21 22:30:37 step:27600 loss:0.1813 l_f:0.1404 loss_0:0.1823 loss_1:0.2213 
2019-07-21 22:31:05 step:27620 loss:0.4606 l_f:0.4208 loss_0:0.5056 loss_1:0.4552 
2019-07-21 22:31:33 step:27640 loss:0.2380 l_f:0.1479 loss_0:0.2099 loss_1:0.3562 
2019-07-21 22:32:00 step:27660 loss:0.2450 l_f:0.1576 loss_0:0.1904 loss_1:0.3869 
2019-07-21 22:32:27 step:27680 loss:0.1611 l_f:0.1110 loss_0:0.1493 loss_1:0.2230 
2019-07-21 22:32:55 step:27700 loss:0.1931 l_f:0.1214 loss_0:0.1910 loss_1:0.2668 
2019-07-21 22:33:22 step:27720 loss:0.3183 l_f:0.2361 loss_0:0.3101 loss_1:0.4087 
2019-07-21 22:33:49 step:27740 loss:0.2270 l_f:0.1667 loss_0:0.2438 loss_1:0.2705 
2019-07-21 22:34:17 step:27760 loss:0.3907 l_f:0.2670 loss_0:0.3615 loss_1:0.5437 
2019-07-21 22:34:45 step:27780 loss:0.3345 l_f:0.2491 loss_0:0.2650 loss_1:0.4894 
2019-07-21 22:35:13 step:27800 loss:0.4813 l_f:0.4720 loss_0:0.5012 loss_1:0.4708 
2019-07-21 22:35:42 step:27820 loss:0.2406 l_f:0.1568 loss_0:0.2443 loss_1:0.3207 
2019-07-21 22:36:09 step:27840 loss:0.3063 l_f:0.2136 loss_0:0.2994 loss_1:0.4059 
2019-07-21 22:36:38 step:27860 loss:0.2552 l_f:0.1882 loss_0:0.2313 loss_1:0.3462 
2019-07-21 22:37:05 step:27880 loss:0.2634 l_f:0.1237 loss_0:0.2080 loss_1:0.4584 
2019-07-21 22:37:34 step:27900 loss:0.1549 l_f:0.1151 loss_0:0.1274 loss_1:0.2222 
2019-07-21 22:38:01 step:27920 loss:0.1431 l_f:0.0755 loss_0:0.1600 loss_1:0.1938 
2019-07-21 22:38:29 step:27940 loss:0.4463 l_f:0.4358 loss_0:0.4400 loss_1:0.4632 
2019-07-21 22:38:57 step:27960 loss:0.2854 l_f:0.1432 loss_0:0.2409 loss_1:0.4720 
2019-07-21 22:39:25 step:27980 loss:0.2647 l_f:0.2085 loss_0:0.2989 loss_1:0.2866 
2019-07-21 22:39:53 step:28000 loss:0.3193 l_f:0.2546 loss_0:0.3054 loss_1:0.3980 
2019-07-21 22:40:21 step:28020 loss:0.1571 l_f:0.0853 loss_0:0.1574 loss_1:0.2286 
2019-07-21 22:40:49 step:28040 loss:0.1273 l_f:0.0787 loss_0:0.1128 loss_1:0.1904 
2019-07-21 22:41:16 step:28060 loss:0.2536 l_f:0.2240 loss_0:0.2382 loss_1:0.2986 
2019-07-21 22:41:44 step:28080 loss:0.1361 l_f:0.0742 loss_0:0.1174 loss_1:0.2166 
2019-07-21 22:42:12 step:28100 loss:0.1891 l_f:0.1367 loss_0:0.1667 loss_1:0.2640 
2019-07-21 22:42:40 step:28120 loss:0.3490 l_f:0.2509 loss_0:0.3138 loss_1:0.4821 
2019-07-21 22:43:08 step:28140 loss:0.4394 l_f:0.4021 loss_0:0.4346 loss_1:0.4816 
2019-07-21 22:43:36 step:28160 loss:0.1589 l_f:0.1100 loss_0:0.1485 loss_1:0.2184 
2019-07-21 22:44:03 step:28180 loss:0.2486 l_f:0.1785 loss_0:0.2087 loss_1:0.3587 
2019-07-21 22:44:30 step:28200 loss:0.1252 l_f:0.0874 loss_0:0.1050 loss_1:0.1833 
2019-07-21 22:44:58 step:28220 loss:0.3149 l_f:0.2522 loss_0:0.3028 loss_1:0.3898 
2019-07-21 22:45:25 step:28240 loss:0.4901 l_f:0.4158 loss_0:0.5459 loss_1:0.5085 
2019-07-21 22:45:53 step:28260 loss:0.2366 l_f:0.1624 loss_0:0.2070 loss_1:0.3405 
2019-07-21 22:46:21 step:28280 loss:0.1905 l_f:0.1415 loss_0:0.2033 loss_1:0.2268 
2019-07-21 22:46:48 step:28300 loss:0.1805 l_f:0.0971 loss_0:0.1659 loss_1:0.2786 
2019-07-21 22:47:16 step:28320 loss:0.1404 l_f:0.0889 loss_0:0.1437 loss_1:0.1884 
2019-07-21 22:47:44 step:28340 loss:0.5003 l_f:0.4474 loss_0:0.5371 loss_1:0.5165 
2019-07-21 22:48:11 step:28360 loss:0.1871 l_f:0.1307 loss_0:0.1730 loss_1:0.2576 
2019-07-21 22:48:39 step:28380 loss:0.2489 l_f:0.1965 loss_0:0.2386 loss_1:0.3116 
2019-07-21 22:49:06 step:28400 loss:0.1577 l_f:0.0976 loss_0:0.1734 loss_1:0.2021 
2019-07-21 22:49:35 step:28420 loss:0.1873 l_f:0.1210 loss_0:0.1734 loss_1:0.2676 
2019-07-21 22:50:02 step:28440 loss:0.2213 l_f:0.1514 loss_0:0.2321 loss_1:0.2805 
2019-07-21 22:50:30 step:28460 loss:0.4419 l_f:0.4167 loss_0:0.4550 loss_1:0.4541 
2019-07-21 22:50:58 step:28480 loss:0.3073 l_f:0.2172 loss_0:0.2526 loss_1:0.4521 
2019-07-21 22:51:25 step:28500 loss:0.4571 l_f:0.4155 loss_0:0.5183 loss_1:0.4374 
2019-07-21 22:51:53 step:28520 loss:0.2201 l_f:0.1744 loss_0:0.2163 loss_1:0.2697 
2019-07-21 22:52:21 step:28540 loss:0.2716 l_f:0.2020 loss_0:0.2543 loss_1:0.3585 
2019-07-21 22:52:48 step:28560 loss:0.2003 l_f:0.0718 loss_0:0.1345 loss_1:0.3945 
2019-07-21 22:53:15 step:28580 loss:0.4478 l_f:0.4170 loss_0:0.4853 loss_1:0.4412 
2019-07-21 22:53:43 step:28600 loss:0.2306 l_f:0.1488 loss_0:0.2178 loss_1:0.3250 
2019-07-21 22:54:11 step:28620 loss:0.5081 l_f:0.4193 loss_0:0.4270 loss_1:0.6780 
2019-07-21 22:54:38 step:28640 loss:0.2738 l_f:0.1968 loss_0:0.2506 loss_1:0.3739 
2019-07-21 22:55:06 step:28660 loss:0.2475 l_f:0.1531 loss_0:0.2132 loss_1:0.3762 
2019-07-21 22:55:34 step:28680 loss:0.3259 l_f:0.2598 loss_0:0.3296 loss_1:0.3882 
2019-07-21 22:56:02 step:28700 loss:0.1696 l_f:0.1119 loss_0:0.1576 loss_1:0.2393 
2019-07-21 22:56:30 step:28720 loss:0.2746 l_f:0.2029 loss_0:0.2591 loss_1:0.3619 
2019-07-21 22:56:57 step:28740 loss:0.3686 l_f:0.2593 loss_0:0.4203 loss_1:0.4261 
2019-07-21 22:57:25 step:28760 loss:0.2362 l_f:0.1759 loss_0:0.2332 loss_1:0.2994 
2019-07-21 22:57:53 step:28780 loss:0.2806 l_f:0.2249 loss_0:0.2686 loss_1:0.3484 
2019-07-21 22:58:20 step:28800 loss:0.1466 l_f:0.0859 loss_0:0.0981 loss_1:0.2557 
2019-07-21 22:58:48 step:28820 loss:0.2558 l_f:0.1232 loss_0:0.2228 loss_1:0.4214 
2019-07-21 22:59:15 step:28840 loss:0.2144 l_f:0.1686 loss_0:0.1919 loss_1:0.2828 
2019-07-21 22:59:43 step:28860 loss:0.2279 l_f:0.1390 loss_0:0.1931 loss_1:0.3517 
2019-07-21 23:00:11 step:28880 loss:0.1691 l_f:0.1224 loss_0:0.1844 loss_1:0.2004 
2019-07-21 23:00:39 step:28900 loss:0.2397 l_f:0.1509 loss_0:0.2225 loss_1:0.3458 
2019-07-21 23:01:06 step:28920 loss:0.5002 l_f:0.4610 loss_0:0.5477 loss_1:0.4919 
2019-07-21 23:01:33 step:28940 loss:0.2561 l_f:0.1927 loss_0:0.2098 loss_1:0.3659 
2019-07-21 23:02:01 step:28960 loss:0.2683 l_f:0.1978 loss_0:0.2438 loss_1:0.3633 
2019-07-21 23:02:28 step:28980 loss:0.1505 l_f:0.1031 loss_0:0.1273 loss_1:0.2213 
2019-07-21 23:02:56 step:29000 loss:0.2023 l_f:0.1295 loss_0:0.1823 loss_1:0.2950 
2019-07-21 23:03:24 step:29020 loss:0.1204 l_f:0.0797 loss_0:0.1404 loss_1:0.1410 
2019-07-21 23:03:51 step:29040 loss:0.1817 l_f:0.1170 loss_0:0.1475 loss_1:0.2807 
2019-07-21 23:04:19 step:29060 loss:0.2369 l_f:0.1749 loss_0:0.1923 loss_1:0.3435 
2019-07-21 23:04:47 step:29080 loss:0.1625 l_f:0.1149 loss_0:0.1598 loss_1:0.2127 
2019-07-21 23:05:15 step:29100 loss:0.1123 l_f:0.0623 loss_0:0.0980 loss_1:0.1765 
2019-07-21 23:05:42 step:29120 loss:0.3902 l_f:0.2816 loss_0:0.3625 loss_1:0.5265 
2019-07-21 23:06:10 step:29140 loss:0.3481 l_f:0.2474 loss_0:0.2733 loss_1:0.5237 
2019-07-21 23:06:37 step:29160 loss:0.2570 l_f:0.2089 loss_0:0.2470 loss_1:0.3150 
2019-07-21 23:07:04 step:29180 loss:0.1908 l_f:0.1329 loss_0:0.2099 loss_1:0.2295 
2019-07-21 23:07:32 step:29200 loss:0.2275 l_f:0.1465 loss_0:0.1794 loss_1:0.3565 
2019-07-21 23:08:00 step:29220 loss:0.1889 l_f:0.1189 loss_0:0.1645 loss_1:0.2834 
2019-07-21 23:08:28 step:29240 loss:0.1726 l_f:0.1267 loss_0:0.1882 loss_1:0.2028 
2019-07-21 23:08:56 step:29260 loss:0.1236 l_f:0.0742 loss_0:0.1056 loss_1:0.1910 
2019-07-21 23:09:24 step:29280 loss:0.1223 l_f:0.0775 loss_0:0.1429 loss_1:0.1464 
2019-07-21 23:09:51 step:29300 loss:0.1255 l_f:0.0556 loss_0:0.1029 loss_1:0.2181 
2019-07-21 23:10:19 step:29320 loss:0.2173 l_f:0.1307 loss_0:0.1750 loss_1:0.3461 
2019-07-21 23:10:46 step:29340 loss:0.2347 l_f:0.1388 loss_0:0.1992 loss_1:0.3662 
2019-07-21 23:11:14 step:29360 loss:0.2278 l_f:0.1783 loss_0:0.2341 loss_1:0.2709 
2019-07-21 23:11:42 step:29380 loss:0.1876 l_f:0.1373 loss_0:0.2050 loss_1:0.2207 
2019-07-21 23:12:10 step:29400 loss:0.2797 l_f:0.1719 loss_0:0.2276 loss_1:0.4397 
2019-07-21 23:12:38 step:29420 loss:0.3244 l_f:0.1928 loss_0:0.2866 loss_1:0.4938 
2019-07-21 23:13:05 step:29440 loss:0.1628 l_f:0.0866 loss_0:0.1216 loss_1:0.2804 
2019-07-21 23:13:33 step:29460 loss:0.2088 l_f:0.1740 loss_0:0.2166 loss_1:0.2358 
2019-07-21 23:14:01 step:29480 loss:0.1750 l_f:0.1049 loss_0:0.1741 loss_1:0.2461 
2019-07-21 23:14:28 step:29500 loss:0.1947 l_f:0.1360 loss_0:0.2241 loss_1:0.2239 
2019-07-21 23:14:56 step:29520 loss:0.1840 l_f:0.1140 loss_0:0.1806 loss_1:0.2576 
2019-07-21 23:15:24 step:29540 loss:0.2592 l_f:0.2044 loss_0:0.2963 loss_1:0.2769 
2019-07-21 23:15:52 step:29560 loss:0.1909 l_f:0.1411 loss_0:0.1652 loss_1:0.2663 
2019-07-21 23:16:19 step:29580 loss:0.2920 l_f:0.1973 loss_0:0.2546 loss_1:0.4241 
2019-07-21 23:16:47 step:29600 loss:0.3601 l_f:0.2827 loss_0:0.3616 loss_1:0.4360 
2019-07-21 23:17:15 step:29620 loss:0.1437 l_f:0.0898 loss_0:0.1170 loss_1:0.2243 
2019-07-21 23:17:43 step:29640 loss:0.1981 l_f:0.1480 loss_0:0.1824 loss_1:0.2638 
2019-07-21 23:18:10 step:29660 loss:0.1781 l_f:0.1370 loss_0:0.1804 loss_1:0.2170 
